rank,title,price,reviews_count,rating,asin,url,category_path,market_place,units_sold,category_name,log_reviews,log_price,log_units_sold,rank_group
19,"Papernet Defend Tech Centrefeed 419735 6 Rolls of 115m Pure Cellulose Paper with Anti-Bacterial Formula in Packaging, 2 Ply 330 Tears per Roll 19.7 x 35 cm",28.0,410.0,4.3,B0BLW4V6JT,https://www.amazon.it/-/en/Papernet-Centrefeed-419735-Cellulose-Anti-Bacterial/dp/B0BLW4V6JT/ref=zg_bs_g_industrial_d_sccl_19/521-5530574-8902912?psc=1,industrial,it,700.0,Industrial,6.018593214496234,3.332204510175204,6.551080335043404,11-50
20,Amazon Basics 3D Printer Filament PLA 1.75mm Black 1kg per spool,15.99,20252.0,3.9,B07T6WLFML,https://www.amazon.it/-/en/Amazon-Basics-Printer-Filament-1-75mm/dp/B07T6WLFML/ref=zg_bs_g_industrial_d_sccl_20/521-5530574-8902912?psc=1,industrial,it,100.0,Industrial,9.91605820970998,2.771963526845863,4.605170185988092,11-50
21,"Portable Quiet Aerosol Aerosol Machine for Adults and Children, Rechargeable Portable Aerosol with 2 Masks and Snorkel, 2 Adjustable Modes, Aerosol Device for Travel and Home Use",33.99,175.0,4.6,B0FS13GK1Y,https://www.amazon.it/-/en/Portable-Aerosol-Children-Rechargeable-Adjustable/dp/B0FS13GK1Y/ref=zg_bs_g_industrial_d_sccl_21/521-5530574-8902912?psc=1,industrial,it,1000.0,Industrial,5.170483995038151,3.5260663637080247,6.907755278982137,11-50
22,"IMBALLAGGI 2000 - Disposable Disposable Paper Towels Z-Folded, 1 x 3750 Pieces, Pure Cellulose 2 Ply Soft Absorbent, Universal Dispenser Wipes, Paper Hands Open Sheet 24 x 21 cm (total 3750)",34.61,614.0,4.5,B07DKKBD2N,https://www.amazon.it/-/en/IMBALLAGGI-2000-Disposable-Cellulose-Absorbent/dp/B07DKKBD2N/ref=zg_bs_g_industrial_d_sccl_22/521-5530574-8902912?psc=1,industrial,it,600.0,Industrial,6.421622267806518,3.544142657647253,6.396929655216146,11-50
23,"Bialcol Due, Skin Disinfectant with Bactericidal Action, Medical Surgery, for External Use - Pack of 2 Packs (2 x 400ml)",9.7,858.0,4.7,B0BJ742SBY,https://www.amazon.it/-/en/Bialcol-Disinfectant-Bactericidal-Medical-External/dp/B0BJ742SBY/ref=zg_bs_g_industrial_d_sccl_23/521-5530574-8902912?psc=1,industrial,it,1000.0,Industrial,6.755768921984255,2.272125885509337,6.907755278982137,11-50
24,GIMA - Alcohol Pad Alcomed Pack of 100 36598,1.39,433.0,4.6,B01LZ4ZIVZ,https://www.amazon.it/-/en/GIMA-Alcohol-Alcomed-Pack-36598/dp/B01LZ4ZIVZ/ref=zg_bs_g_industrial_d_sccl_24/521-5530574-8902912?psc=1,industrial,it,900.0,Industrial,6.073044534100405,0.3293037471426003,6.802394763324311,11-50
25,"MEXERRIS Spray Mop Mop Professional Floor Mop with 2 Refillable Bottles for Home, Kitchen, Hardwood, Laminate, Wood, Ceramic",22.99,47341.0,4.5,B09D7NR6VC,https://www.amazon.it/-/en/MEXERRIS-Mop-Professional-Refillable-Hardwood/dp/B09D7NR6VC/ref=zg_bs_g_industrial_d_sccl_25/521-5530574-8902912?psc=1,industrial,it,1000.0,Industrial,10.765153129746336,3.1350593387750902,6.907755278982137,11-50
26,"BISSELL Multi-Surface Cleaner Formula for CrossWave, SpinWave and HydroWave, Cleans Floors and Carpets, 1 Litre",8.15,24440.0,4.6,B01JYUU2ZY,https://www.amazon.it/-/en/BISSELL-Multi-Surface-CrossWave-SpinWave-HydroWave/dp/B01JYUU2ZY/ref=zg_bs_g_industrial_d_sccl_26/521-5530574-8902912?psc=1,industrial,it,700.0,Industrial,10.10401732897875,2.0980179272527715,6.551080335043404,11-50
27,"ZPAPER - 6 Sheets Medici - Rolls of Pure Cellulose Paper, Height 60 cm, 2 Ply, Medical Sheet for Beauticians, Medical Offices, Physiotherapists, SPA",23.95,400.0,4.2,B0CGVGDH6V,https://www.amazon.it/-/en/ZPAPER-Cellulose-Medical-Beauticians-Physiotherapists/dp/B0CGVGDH6V/ref=zg_bs_g_industrial_d_sccl_27/521-5530574-8902912?psc=1,industrial,it,900.0,Industrial,5.993961427306569,3.175968323856924,6.802394763324311,11-50
28,"AMUCHINA Sanitizing Hand Gel, Clear, 1 Pack",10.83,1061.0,4.7,B09GPSRNLK,https://www.amazon.it/-/en/AMUCHINA-Sanitizing-Hand-Clear-Pack/dp/B09GPSRNLK/ref=zg_bs_g_industrial_d_sccl_28/521-5530574-8902912?psc=1,industrial,it,800.0,Industrial,6.967909201801884,2.382320061012899,6.684611727667927,11-50
29,"IMBALLAGGI 2000 - Towel Rolls with Spool 23H cm and 25.5 cm Ø cm, 2 x 1600 Square Tears - Embossed Kitchen Paper for Home and Industrial Use, Paper Rolls Valid as Food Paper Cloth",32.0,858.0,4.3,B01KXJ9KR6,https://www.amazon.it/-/en/IMBALLAGGI-2000-Embossed-Kitchen-Industrial/dp/B01KXJ9KR6/ref=zg_bs_g_industrial_d_sccl_29/521-5530574-8902912?psc=1,industrial,it,600.0,Industrial,6.755768921984255,3.4657359027997265,6.396929655216146,11-50
30,"R MOVE 1000 Disposable Nitrile Gloves, Black M Powder Free, Ambidextrous Disposable Gloves, Food Grade Non-Sterile, Latex Free, Hypoallergenic - Medical & Beauticians, Tattooists",36.9,435.0,4.7,B0CRLFVV9F,https://www.amazon.it/-/en/MOVE-Disposable-Ambidextrous-Non-Sterile-Hypoallergenic/dp/B0CRLFVV9F/ref=zg_bs_g_industrial_d_sccl_30/521-5530574-8902912?psc=1,industrial,it,200.0,Industrial,6.077642243349034,3.6082115510464816,5.298317366548036,11-50
31,6 Rolls Paper Massage Bed Sheet Medical Length 50 m Per Roll,24.89,2137.0,4.4,B00H25WY9G,https://www.amazon.it/-/en/Rolls-Paper-Massage-Medical-Length/dp/B00H25WY9G/ref=zg_bs_g_industrial_d_sccl_31/521-5530574-8902912?psc=1,industrial,it,800.0,Industrial,7.6676260915849905,3.2144661163795005,6.684611727667927,11-50
32,AQASKIN - Shoe Covers [Pack of 100] Disposable PE 3 g. - High Tear Resistance - Reinforced Elastic - DPI Personal Protective Devices - Household Cleaning (Quantity 100 Pieces),7.5,1370.0,4.6,B09XN54XHQ,https://www.amazon.it/-/en/AQASKIN-Disposable-Resistance-Reinforced-Protective/dp/B09XN54XHQ/ref=zg_bs_g_industrial_d_sccl_32/521-5530574-8902912?psc=1,industrial,it,1000.0,Industrial,7.223295679562314,2.0149030205422647,6.907755278982137,11-50
33,"LALILL Disposable Non-Woven Towels 70 x 40 cm - 50 Pieces - Perforated Hygienic Wipes - Hairdresser, Beauty Salon, Sauna, Hotel, Home, Pets",12.9,816.0,4.4,B0CSP5ZQ1T,https://www.amazon.it/-/en/LALILL-Disposable-Non-Woven-Towels-Hairdresser/dp/B0CSP5ZQ1T/ref=zg_bs_g_industrial_d_sccl_33/521-5530574-8902912?psc=1,industrial,it,600.0,Industrial,6.705639094860003,2.5572273113676265,6.396929655216146,11-50
34,"HENDI Polypropylene Graduated Jug with Graduated Scale, Capacity 1 L, Transparent Jug with Handle and Spout, Diameter 110 x (H)170 mm",3.93,2956.0,4.6,B07D7NL1T2,https://www.amazon.it/-/en/HENDI-Polypropylene-Graduated-Capacity-Transparent/dp/B07D7NL1T2/ref=zg_bs_g_industrial_d_sccl_34/521-5530574-8902912?psc=1,industrial,it,700.0,Industrial,7.9919305198524775,1.3686394258811698,6.551080335043404,11-50
35,"Milmil Liquid Soap, Argan & Honey Fragrance, MaxiRisparmio Universal Refill, Dermatologically Tested pH 5.5-4 x 2000 ml",9.56,368.0,4.5,B0C7RK2MNR,https://www.amazon.it/-/en/Milmil-Fragrance-MaxiRisparmio-Universal-Dermatologically/dp/B0C7RK2MNR/ref=zg_bs_g_industrial_d_sccl_35/521-5530574-8902912?psc=1,industrial,it,900.0,Industrial,5.910796644040527,2.25758772706331,6.802394763324311,11-50
36,"R MOVE 1000 Disposable Nitrile Gloves, Powder Free, Latex Free, Hypoallergenic, CE Certified to EN455 Standard Food Gloves Medical Gloves (Size M)",36.9,1543.0,4.7,B09FK21BNL,https://www.amazon.it/-/en/MOVE-Disposable-Hypoallergenic-Certified-Standard/dp/B09FK21BNL/ref=zg_bs_g_industrial_d_sccl_36/521-5530574-8902912?psc=1,industrial,it,300.0,Industrial,7.342131730584722,3.6082115510464816,5.703782474656201,11-50
37,"PROTEX Disposable Shoe Covers Light Blue, 100 Pieces Disposable LPDE Shoe Protectors with Elastic, Professional Heavy Duty Hygienic Shoe Covers | 40 x 16 cm",7.7,33.0,4.0,B0FTT645BS,https://www.amazon.it/-/en/Disposable-Protectors-Elastic-Professional-Hygienic/dp/B0FTT645BS/ref=zg_bs_g_industrial_d_sccl_37/521-5530574-8902912?psc=1,industrial,it,800.0,Industrial,3.5263605246161616,2.0412203288596382,6.684611727667927,11-50
38,"Inbagno 6 Packs of 150 Disposable Hand Towels, 100% Cellulose, 24 cm x 23 cm, Z Fold for Paper Dispenser",17.95,708.0,4.5,B0896476NG,https://www.amazon.it/-/en/Inbagno-Disposable-Towels-Cellulose-Dispenser/dp/B0896476NG/ref=zg_bs_g_industrial_d_sccl_38/521-5530574-8902912?psc=1,industrial,it,700.0,Industrial,6.5638555265321274,2.8875901149342877,6.551080335043404,11-50
39,"TATTMUSE A4 Portable Printer, Thermal Printer Compatible with iPhone/PC/USB, iOS/Android via Wireless Bluetooth, Contracts/Receipts/Documents Printing, Inkless Black and White Printing",79.99,3906.0,4.6,B0DNTD1V62,https://www.amazon.it/-/en/TATTMUSE-Compatible-Bluetooth-Contracts-Documents/dp/B0DNTD1V62/ref=zg_bs_g_industrial_d_sccl_39/521-5530574-8902912?psc=1,industrial,it,500.0,Industrial,8.27052509505507,4.3819016268607305,6.214608098422191,11-50
40,The Sustainable People Recycling Waste Bags with 35L String - Made with at least 90% Post Consumer Material (PE) - for Residual Waste and Recyclable Materials (15 Pieces),1.99,2860.0,4.6,B08PFRWBWC,https://www.amazon.it/-/en/Sustainable-People-Recycling-Waste-String/dp/B08PFRWBWC/ref=zg_bs_g_industrial_d_sccl_40/521-5530574-8902912?psc=1,industrial,it,500.0,Industrial,7.95892649305011,0.688134638736401,6.214608098422191,11-50
41,"ELEGOO Fast PETG Filament 1.75mm, 1kg, High Speed 30-600mm/s, PETG 3D Printer Filament, Dimensional Accuracy +/- 0.03mm, Suitable for Most FDM 3D Printers, Black",16.14,2089.0,4.5,B0D4Z7WNN1,https://www.amazon.it/-/en/ELEGOO-Filament-30-600mm-Dimensional-Accuracy/dp/B0D4Z7WNN1/ref=zg_bs_g_industrial_d_sccl_41/521-5530574-8902912?psc=1,industrial,it,100.0,Industrial,7.644919344958857,2.7813006628418027,4.605170185988092,11-50
42,"Kynup Large LCD Digital Caliper, 150mm Caliper Measuring Instrument, Inch/Millimeter Conversion, Lightweight Digital Vernier",11.99,11575.0,4.4,B0BRSRWXF1,https://www.amazon.it/-/en/Kynup-Instrument-Millimeter-Conversion-Lightweight/dp/B0BRSRWXF1/ref=zg_bs_g_industrial_d_sccl_42/521-5530574-8902912?psc=1,industrial,it,400.0,Industrial,9.35668926831132,2.4840729690394228,5.991464547107982,11-50
43,"ELEGOO PLA Filament 1.75 mm White 1 kg, 3D Printer Filament, Dimensional Accuracy +/- 0.02 mm, Filament for Most 3D Printers",19.99,7944.0,4.5,B0CD7B7ZKK,https://www.amazon.it/-/en/ELEGOO-Filament-Dimensional-Accuracy-Printers/dp/B0CD7B7ZKK/ref=zg_bs_g_industrial_d_sccl_43/521-5530574-8902912?psc=1,industrial,it,200.0,Industrial,8.980298078970817,2.995232148512309,5.298317366548036,11-50
44,200 Pcs Self Sealing PVC Dental Sterilization Bags Autoclave Bags for Cleaning Tools (90X260),12.48,553.0,4.7,B0BHF28PT9,https://www.amazon.it/-/en/Sealing-Dental-Sterilization-Autoclave-Cleaning/dp/B0BHF28PT9/ref=zg_bs_g_industrial_d_sccl_44/521-5530574-8902912?psc=1,industrial,it,400.0,Industrial,6.317164686747284,2.5241273629412815,5.991464547107982,11-50
45,"Cecotec Piastra di induzione portatile 1 Fuoco Full Magma Slim. 2000 W di potenza in 8 livelli, design in vetro ad alta resistenza, display touch, timer, facile pulizia",34.9,1288.0,4.5,B0BPYTC328,https://www.amazon.it/-/en/Cecotec-Piastra-induzione-portatile-resistenza/dp/B0BPYTC328/ref=zg_bs_g_industrial_d_sccl_45/521-5530574-8902912?psc=1,industrial,it,700.0,Industrial,7.161622002939187,3.5524868292083815,6.551080335043404,11-50
46,"SUNLU PLA+ Filament 1.75 mm, Longer Life and High Strength, PLA Plus 3D Printer Filament for FDM 3D Printers, 1 kg Spool, Pla+ White",17.99,14231.0,4.5,B0FDG17Q45,https://www.amazon.it/-/en/SUNLU-PLA-Filament-Strength-Printers/dp/B0FDG17Q45/ref=zg_bs_g_industrial_d_sccl_46/521-5530574-8902912?psc=1,industrial,it,100.0,Industrial,9.563248229345671,2.8898160479624417,4.605170185988092,11-50
51,G30 Universal Compatible Sterile Lancing Hands - (2 Packs (100pcs),5.9,826.0,4.7,B0B7MTW6MD,https://www.amazon.it/-/en/Universal-Compatible-Sterile-Lancing-Hands/dp/B0B7MTW6MD/ref=zg_bs_g_industrial_d_sccl_1/521-5530574-8902912?psc=1,industrial,it,500.0,Industrial,6.717804695023691,1.7749523509116738,6.214608098422191,51-100
52,AIESI® Water Oxygenated Disinfectant F.U. 3% 10 Volumes with Safety Cap for Children 250 ml Bottle (Pack of 2) Made in Italy,5.9,2094.0,4.6,B07PKG434J,https://www.amazon.it/-/en/Oxygenated-Disinfectant-Volumes-Children-250/dp/B07PKG434J/ref=zg_bs_g_industrial_d_sccl_2/521-5530574-8902912?psc=1,industrial,it,800.0,Industrial,7.647308832356238,1.7749523509116738,6.684611727667927,51-100
53,"Papernet Dissolve Tech 411169 V Folded Towel, 3.150 Disposable Paper Towels, Pure Cellulose, Biodegradable and Highly Resistant, 2 Ply, Folded Size 22 x 10.5 cm",31.9,363.0,4.5,B01EFTX7KG,https://www.amazon.it/-/en/Papernet-411169-Disposable-Cellulose-Biodegradable/dp/B01EFTX7KG/ref=zg_bs_g_industrial_d_sccl_3/521-5530574-8902912?psc=1,industrial,it,300.0,Industrial,5.8971538676367405,3.462606009790799,5.703782474656201,51-100
54,"SUNLU PLA+2.0 3D Printer Filament, PLA Plus Upgrade Filament, High Strength 3D Filament, Dimensional Accuracy +/- 0.02mm, 1kg Spool (2.2LBS), White",17.99,3523.0,4.6,B0DHCSN47T,https://www.amazon.it/-/en/SUNLU-PLA-2-0-Filament-Dimensional/dp/B0DHCSN47T/ref=zg_bs_g_industrial_d_sccl_4/521-5530574-8902912?psc=1,industrial,it,50.0,Industrial,8.16735198705607,2.8898160479624417,3.912023005428146,51-100
55,AIESI Disinfectant ready to use for medical instruments and devices based on benzalkonium chloride 1 litre bottle HOSPICLOR Ferri,9.9,1603.0,4.7,B08L9NMPWC,https://www.amazon.it/-/en/AIESI-Disinfectant-instruments-benzalkonium-HOSPICLOR/dp/B08L9NMPWC/ref=zg_bs_g_industrial_d_sccl_5/521-5530574-8902912?psc=1,industrial,it,600.0,Industrial,7.38025578842646,2.2925347571405443,6.396929655216146,51-100
56,"Vinabo Digital Caliper, 150mm/6"" Digital Caliper, Electronic Measuring Instrument with Large LCD Display for Outdoor, Indoor, Depth and Pitch Measurements",7.59,990.0,4.3,B0BYNMRTJC,https://www.amazon.it/-/en/Vinabo-Digital-Electronic-Instrument-Measurements/dp/B0BYNMRTJC/ref=zg_bs_g_industrial_d_sccl_6/521-5530574-8902912?psc=1,industrial,it,200.0,Industrial,6.898714534329988,2.0268315914075385,5.298317366548036,51-100
57,AIESI® STERILI Disposable Wooden Tongue Depressor (Pack of 100),6.9,932.0,4.7,B07NCP23Z2,https://www.amazon.it/-/en/AIESI%C2%AE-STERILI-Disposable-Wooden-Depressor/dp/B07NCP23Z2/ref=zg_bs_g_industrial_d_sccl_7/521-5530574-8902912?psc=1,industrial,it,500.0,Industrial,6.838405200847344,1.9315214116032138,6.214608098422191,51-100
58,"Sanitec Hygienic Floor Universal Degreasing Concentrate Cleaner with Sanitising Action, Wild Lavender Fragrance, Active on Any Type of Dirt, Made in Italy, 5 L",10.2,247.0,4.3,B00YHIOD36,https://www.amazon.it/-/en/Universal-Degreasing-Concentrate-Sanitising-Fragrance/dp/B00YHIOD36/ref=zg_bs_g_industrial_d_sccl_8/521-5530574-8902912?psc=1,industrial,it,600.0,Industrial,5.5134287461649825,2.322387720290225,6.396929655216146,51-100
59,Norica Sanitising Spray for Fabrics and Objects 300 ml Complete Protection Disinfectant Surfaces with Virucidal Action Spray for the Office Home Holiday Home Scented with White Tea Without Residues,5.99,903.0,4.6,B09GW4D36X,https://www.amazon.it/-/en/Sanitising-Complete-Protection-Disinfectant-Virucidal/dp/B09GW4D36X/ref=zg_bs_g_industrial_d_sccl_9/521-5530574-8902912?psc=1,industrial,it,300.0,Industrial,6.806829360392176,1.7900914121273581,5.703782474656201,51-100
60,Pic Solution ClassicStethoMED Aneroid Pressure Monitor with Stethoscope for Professional Use,26.99,7248.0,4.5,B07PBBPZ29,https://www.amazon.it/-/en/Pic-Solution-ClassicStethoMED-Stethoscope-Professional/dp/B07PBBPZ29/ref=zg_bs_g_industrial_d_sccl_10/521-5530574-8902912?psc=1,industrial,it,800.0,Industrial,8.888618807300878,3.2954664270299134,6.684611727667927,51-100
61,"SUNLU PETG Rapid 3D Filament 1.75 mm 1 kg, High Speed 30-600 mm/s 3D Printer Filament, Dimensional Accuracy +/-0.02 mm, 1 kg Spool, Suitable for Most FDM 3D Printers (Black)",17.99,1848.0,4.1,B0D9NFF2T8,https://www.amazon.it/-/en/SUNLU-PETG-Filament-High-Speed/dp/B0D9NFF2T8/ref=zg_bs_g_industrial_d_sccl_11/521-5530574-8902912?psc=1,industrial,it,100.0,Industrial,7.522400231387125,2.8898160479624417,4.605170185988092,51-100
62,"Merryland Craft-line C13071042 115 Iron Metal Stainless Steel Cutting Discs for Angle Grinders, 115 x 1 mm",24.9,6745.0,4.6,B08KLZNR65,https://www.amazon.it/-/en/Merryland-Craft-line-C13071042-Stainless-Grinders/dp/B08KLZNR65/ref=zg_bs_g_industrial_d_sccl_12/521-5530574-8902912?psc=1,industrial,it,200.0,Industrial,8.816705015621595,3.214867803470662,5.298317366548036,51-100
63,Vileda H2PrO Spin Mop Mop System with Spin | Clean and Dirty Water Separation | Two Tank System | Effortless Wringing with Pedal | Microfibre Bow | Ergonomic Design,40.32,1973.0,4.2,B0F3JG4ZJZ,https://www.amazon.it/-/en/Vileda-Separation-Effortless-Microfibre-Ergonomic/dp/B0F3JG4ZJZ/ref=zg_bs_g_industrial_d_sccl_13/521-5530574-8902912?psc=1,industrial,it,800.0,Industrial,7.587817219993427,3.696847623763113,6.684611727667927,51-100
64,"Sanitec Hand Wash Moisturizing Scented Liquid Hand Soap with Glycerin, Cleanses Hands Leaving Fresh and Clean, pH 5.5, Made in Italy, Dermatologically Tested, 5 L",10.42,656.0,4.6,B019DQWEA0,https://www.amazon.it/-/en/Sanitec-Moisturizing-Glycerin-Cleanses-Dermatologically/dp/B019DQWEA0/ref=zg_bs_g_industrial_d_sccl_14/521-5530574-8902912?psc=1,industrial,it,500.0,Industrial,6.48768401848461,2.343727036325221,6.214608098422191,51-100
65,"Fimi 201-36121 1 Litre Drain Remover Removes Clogging, Liquid, Unscented,",6.56,401.0,4.6,B0713TPB9M,https://www.amazon.it/-/en/201-36121-Remover-Removes-Clogging-Unscented/dp/B0713TPB9M/ref=zg_bs_g_industrial_d_sccl_15/521-5530574-8902912?psc=1,industrial,it,500.0,Industrial,5.996452088619021,1.8809906029559975,6.214608098422191,51-100
66,"Bticino SFC881C10 FP btdin45 Circuit Breaker, Thermal Magnetic, C10, 1P+N, 1 m, 4500 A, 10 A",8.3,1831.0,4.8,B06XDSJWP6,https://www.amazon.it/-/en/Bticino-SFC881C10-btdin45-Circuit-Magnetic/dp/B06XDSJWP6/ref=zg_bs_g_industrial_d_sccl_16/521-5530574-8902912?psc=1,industrial,it,100.0,Industrial,7.513163545234075,2.1162555148025524,4.605170185988092,51-100
68,"AIESI® Cold Sterilizer Powder for Surgical Irons Medical Devices Aesthetic Instruments Peracetic Acid 1kg HOSPIDROX, Cleanser, Decontaminant, Contact Time 10 Minutes",22.9,938.0,4.7,B08J3KKTVX,https://www.amazon.it/-/en/Sterilizer-Aesthetic-Instruments-HOSPIDROX-Decontaminant/dp/B08J3KKTVX/ref=zg_bs_g_industrial_d_sccl_18/521-5530574-8902912?psc=1,industrial,it,400.0,Industrial,6.844815479208263,3.131136910560194,5.991464547107982,51-100
69,Amazon Basics PETG 3D Printer Filament 1.75mm Black 1kg per spool,16.36,7059.0,4.0,B07T4X4D2C,https://www.amazon.it/-/en/Amazon-Basics-Printer-Filament-1-75mm/dp/B07T4X4D2C/ref=zg_bs_g_industrial_d_sccl_19/521-5530574-8902912?psc=1,industrial,it,100.0,Industrial,8.862200330487287,2.794839331174601,4.605170185988092,51-100
70,"Eventek Infrared Thermometer, -50°C ~ 600°C (-58°F ~ 1112°F) Non-Contact Laser Thermometer Adjustable Emissivity, Thermometer for Kitchen, Oven, Pizza, Refrigerator (Not for Humans)",19.99,13884.0,4.4,B07F7HX5T9,https://www.amazon.it/-/en/Eventek-Thermometer-Non-Contact-Adjustable-Refrigerator/dp/B07F7HX5T9/ref=zg_bs_g_industrial_d_sccl_20/521-5530574-8902912?psc=1,industrial,it,100.0,Industrial,9.538564399740899,2.995232148512309,4.605170185988092,51-100
71,"3M Littmann Classic III 5620 Monitoring Stethoscope, Standard Finish Head, Black Ear Tube, Standard Connector and Headband, 69 cm",104.38,44060.0,4.8,B00QESFJ94,https://www.amazon.it/-/en/3M-Littmann-5620-Monitoring-Stethoscope/dp/B00QESFJ94/ref=zg_bs_g_industrial_d_sccl_21/521-5530574-8902912?psc=1,industrial,it,50.0,Industrial,10.693330316421973,4.6480380862152675,3.912023005428146,51-100
72,"DOQAUS Digital Kitchen Thermometer with Instant Reading and Folding Long Probe, Kitchen Meat Thermometer with Backlight, Temperature Indicators Barbecue Oil Milk Sweets Wine (Black)",14.99,56032.0,4.5,B07WKKS4HB,https://www.amazon.it/-/en/DOQAUS-Thermometer-Backlight-Temperature-Indicators/dp/B07WKKS4HB/ref=zg_bs_g_industrial_d_sccl_22/521-5530574-8902912?psc=1,industrial,it,500.0,Industrial,10.933696081870927,2.7073833121145063,6.214608098422191,51-100
73,"Leonardo DIY Towel Rolls – 1000 Tears – 2 Ply – Pure Cellulose – Ideal for Food, Home and Industrial Use, 100% Certified Paper, Made in Italy",35.9,672.0,4.1,B09HSFSVK9,https://www.amazon.it/-/en/Leonardo-DIY-Towel-Rolls-Industrial/dp/B09HSFSVK9/ref=zg_bs_g_industrial_d_sccl_23/521-5530574-8902912?psc=1,industrial,it,300.0,Industrial,6.511745329644728,3.580737295494233,5.703782474656201,51-100
74,AIESI Quick Acting Ready to Use Disinfectant Spray for Surfaces Medical Devices and Dental Assemblies 1 Litre Bottle HOSPIGERM SPRAY,12.9,379.0,4.7,B08L9LDDKB,https://www.amazon.it/-/en/AIESI-Disinfectant-Surfaces-Assemblies-HOSPIGERM/dp/B08L9LDDKB/ref=zg_bs_g_industrial_d_sccl_24/521-5530574-8902912?psc=1,industrial,it,500.0,Industrial,5.940171252720432,2.5572273113676265,6.214608098422191,51-100
75,"GIMA Fonendo Case, Protective Hard Case for Classic Single Tube Stethoscope, Preformed Interior, Inner Pocket for Accessories and External Handle, Black, 28 x 16 x 5 cm",10.33,1318.0,4.6,B07YDVHQNQ,https://www.amazon.it/-/en/GIMA-Protective-Stethoscope-Preformed-Accessories/dp/B07YDVHQNQ/ref=zg_bs_g_industrial_d_sccl_25/521-5530574-8902912?psc=1,industrial,it,200.0,Industrial,7.1846291527173145,2.3350522831315472,5.298317366548036,51-100
76,"SUNLU PLA 3D Printer Filament, PLA Filament 1.75mm for 3D Printer, Suitable for Most FDM 3D Printers, 3D Spool PLA Filament 1 kg (Black)",13.99,4818.0,4.5,B0BTHSX6S3,https://www.amazon.it/-/en/SUNLU-PLA-3D-Filament-1-75mm/dp/B0BTHSX6S3/ref=zg_bs_g_industrial_d_sccl_26/521-5530574-8902912?psc=1,industrial,it,100.0,Industrial,8.480321716640333,2.63834278867739,4.605170185988092,51-100
