,rank,title,price,reviews_count,rating,asin,url,category_path,market_place,unit_sold,category_name
2262,72,"KODAK CHARMERA Keychain Digital Camera Blind Box Single Box (1PC)Mini Camera,Digicam,Video Recording,Bag Charm,Film Simulation Presets,1.6 Megapixels,Micro SD Card Slot,for Beginners Teens and Adults",39.99,1291.0,4.5,B0FKBDT8FR,https://www.amazon.co.uk/KODAK-Recording-Simulation-Megapixels-Beginners/dp/B0FKBDT8FR/ref=zg_bs_g_electronics_d_sccl_22/525-8185996-4578109?psc=1,Electronics-Photo,co.uk,3000.0,Electronics
2263,73,"PERLESMITH TV Wall Bracket, for 37-85 Inch TVs up to 60kg, Swivel Tilt Extend TV Wall Mount, 55 65 inch Wall Brackets max VESA 600x400mm, PSPILFK1",32.1,32647.0,4.7,B07TTS7T3R,https://www.amazon.co.uk/Bracket-Swivels-Extends-Motion-600x400mm-Black/dp/B07TTS7T3R/ref=zg_bs_g_electronics_d_sccl_23/525-8185996-4578109?psc=1,Electronics-Photo,co.uk,3000.0,Electronics
2264,74,Sky Original Q Voice Remote Control – Duracell Batteries Included – Compatible with Q – Voice Search Function - Official Branded Retail Packaging - SKY135,39.02,8291.0,4.5,B07VD91NBT,https://www.amazon.co.uk/Original-Sky-Voice-Remote-Control/dp/B07VD91NBT/ref=zg_bs_g_electronics_d_sccl_24/525-8185996-4578109?psc=1,Electronics-Photo,co.uk,3000.0,Electronics
2265,75,Toothbrush Adaptor Plug Electric Shaver Shaving adaptor 2 Pin Plug To 3 Pin Plug Shaver Adapter Plug Uk Power Adapter Shaver Plug 2 Pin Adapter Plug Uk For Shaving Razor (pack of 1),5.7,443.0,4.5,B0F9XCP1M3,https://www.amazon.co.uk/Toothbrush-Adaptor-Electric-Shaving-white/dp/B0F9XCP1M3/ref=zg_bs_g_electronics_d_sccl_25/525-8185996-4578109?psc=1,Electronics-Photo,co.uk,4000.0,Electronics
2266,76,"Energizer 12 x CR2032 Lithium Coin Batteries 3V for Watches, Torches and Keys",7.66,9277.0,4.7,B073WD6H79,https://www.amazon.co.uk/Energizer-Lithium-Batteries-Watches-Torches/dp/B073WD6H79/ref=zg_bs_g_electronics_d_sccl_26/525-8185996-4578109?psc=1,Electronics-Photo,co.uk,4000.0,Electronics
2267,77,"Granicell AAA Batteries 8-pack, 1100 mAh High Capacity Rechargeable Battery, 1300 cycles, 1.2V NiMH Battery",12.56,3732.0,4.5,B0DSLLTGKV,https://www.amazon.co.uk/Granicell-Batteries-Capacity-Rechargeable-Battery/dp/B0DSLLTGKV/ref=zg_bs_g_electronics_d_sccl_27/525-8185996-4578109?psc=1,Electronics-Photo,co.uk,500.0,Electronics
2268,78,"Energizer AA Batteries, Alkaline Power Double A Batteries, 24 Pack",10.9,6539.0,4.7,B000IWXV7Y,https://www.amazon.co.uk/Energizer-Batteries-Alkaline-Power-Double/dp/B000IWXV7Y/ref=zg_bs_g_electronics_d_sccl_28/525-8185996-4578109?psc=1,Electronics-Photo,co.uk,,Electronics
2269,79,Samsung Galaxy A16 128 Black,122.24,986.0,4.5,B0DPHC4RQW,https://www.amazon.co.uk/Samsung-Galaxy-A16-128-Black-Black/dp/B0DPHC4RQW/ref=zg_bs_g_electronics_d_sccl_29/525-8185996-4578109?psc=1,Electronics-Photo,co.uk,3000.0,Electronics
2270,80,"Panasonic AAA (1.5v) Zinc Carbon Batteries (also known as UM4, MN2400), 10 Count (Pack of 1)",4.76,10531.0,4.5,B004FQ6KFE,https://www.amazon.co.uk/Panasonic-Carbon-Batteries-known-MN2400-white/dp/B004FQ6KFE/ref=zg_bs_g_electronics_d_sccl_30/525-8185996-4578109?psc=1,Electronics-Photo,co.uk,,Electronics
2271,81,"PERLEGEAR Universal TV Stand for 24-60 inch TVs up to 45kg, Swivel Height Adjustable Table Top TV Stands, TV Mount Stand with Tempered Glass Base, Pedestal TV Stand with Bracket Max VESA 400x400mm",19.56,3123.0,4.6,B0CQLRKHLY,https://www.amazon.co.uk/Perlegear-Universal-Adjustable-Tempered-400x400mm/dp/B0CQLRKHLY/ref=zg_bs_g_electronics_d_sccl_81/525-8185996-4578109?psc=1,Electronics-Photo,co.uk,2000.0,Electronics
2272,82,"Apple iPhone 14, 128GB, Midnight - (Renewed)",319.91,4329.0,4.2,B0BNLXKVNQ,https://www.amazon.co.uk/Apple-iPhone-14-128GB-Midnight/dp/B0BNLXKVNQ/ref=zg_bs_g_electronics_d_sccl_82/525-8185996-4578109?psc=1,Electronics-Photo,co.uk,1000.0,Electronics
2273,83,"UK to US Plug Travel Adapter, USA Travel Adapter with 4 USB Ports (1 USB C Fast Charger) American to UK Plug Adapter for US Canada Mexico Thailand and More(Type B)",9.7,1338.0,4.6,B0CDPWZJDN,https://www.amazon.co.uk/Travel-Adapter-Charger-American-Thailand/dp/B0CDPWZJDN/ref=zg_bs_g_electronics_d_sccl_83/525-8185996-4578109?psc=1,Electronics-Photo,co.uk,3000.0,Electronics
2274,84,"MoKo Case for All-new 7"" Kindle Paperwhite (12th Generation-2024) and Kindle Colorsoft Signature Edition 2024, Lightweight Shell Cover with Auto Wake/Sleep for Kin dle Paperwhite 2024, Agave Green",16.08,4441.0,4.6,B0DKFFRK4V,https://www.amazon.co.uk/MoKo-Paperwhite-Colorsoft-Signature-Lightweight/dp/B0DKFFRK4V/ref=zg_bs_g_electronics_d_sccl_84/525-8185996-4578109?psc=1,Electronics-Photo,co.uk,,Electronics
2275,85,"DURACELL Optimum AA Batteries (8 Pack) – Alkaline Batteries 1.5V – 200% More Power Boost Actives – Meets Demands Of Modern Devices – 100% Recyclable, 0% Plastic Packaging – MX1500",9.13,10607.0,4.7,B093LSCRBL,https://www.amazon.co.uk/Duracell-Optimum-Alkaline-Batteries-MX1500/dp/B093LSCRBL/ref=zg_bs_g_electronics_d_sccl_85/525-8185996-4578109?psc=1,Electronics-Photo,co.uk,1000.0,Electronics
2276,86,"Energizer LR44 Batteries (12 Pack) - A76 Button Cell Battery - 1.5V Alkaline - Toys, Watches, TV Remotes, Security Systems, Home & Medical Devices - Child Resistant Packaging [Amazon Exclusive]",6.27,12006.0,4.7,B094YJZY98,https://www.amazon.co.uk/Energizer-Alkaline-Button-Battery-Exclusive/dp/B094YJZY98/ref=zg_bs_g_electronics_d_sccl_86/525-8185996-4578109?psc=1,Electronics-Photo,co.uk,1000.0,Electronics
2277,87,"GP Ultra AA Batteries 40 Pack – 1.5V Alkaline Double A Batteries – 10-Year Shelf Life – Reliable Power for Toys, Remotes, Clocks & Devices – Ideal Battery Pack for High-Drain Household Electronics",14.84,19282.0,4.6,B00CO00Y32,https://www.amazon.co.uk/Batteries-Pack-GP-Superb-operating-gold-white/dp/B00CO00Y32/ref=zg_bs_g_electronics_d_sccl_87/525-8185996-4578109?psc=1,Electronics-Photo,co.uk,3000.0,Electronics
2278,88,"Amazon Basics Battery Charger for Rechargeable AA and AAA NiMh Batteries – UK Plug, 4-Bay, Black",11.99,14630.0,4.5,B0CL92K5RS,https://www.amazon.co.uk/Amazon-Basics-Battery-Rechargeable-Batteries/dp/B0CL92K5RS/ref=zg_bs_g_electronics_d_sccl_88/525-8185996-4578109?psc=1,Electronics-Photo,co.uk,500.0,Electronics
2279,89,"USB Plug, Multi USB Charger 5V 3A for iPhone X XR XS 8 7 6 6S Plus 5 5S 5C SE 14/14 Plus/14 Pro Max 13 12 11, Pad, UK Multiple Wall Charging Adapter Multiport Mains Power Adaptor",7.43,5132.0,4.6,B0BZL3GG5T,https://www.amazon.co.uk/Charger-AirPods-Multiple-Charging-Multiport/dp/B0BZL3GG5T/ref=zg_bs_g_electronics_d_sccl_89/525-8185996-4578109?psc=1,Electronics-Photo,co.uk,4000.0,Electronics
2280,90,"Amazon Basics 6-Pack LR44 Alkaline Button Coin Cell Battery, 1.5 Volt, Long Lasting Power, Mercury-Free,packaging may vary",4.56,76004.0,4.6,B07JLBCH8L,https://www.amazon.co.uk/Amazon-Basics-Alkaline-Battery-Mercury-Free/dp/B07JLBCH8L/ref=zg_bs_g_electronics_d_sccl_90/525-8185996-4578109?psc=1,Electronics-Photo,co.uk,4000.0,Electronics
2281,91,"Allmax AA (LR6) Maximum Power Alkaline Double A Batteries (12 Count) – Ultra Long-Lasting, Leakproof Design, 10-Year Shelf Life, Maximum Performance (1.5V)",5.7,20719.0,4.6,B09R9LMQ8R,https://www.amazon.co.uk/Allmax-Maximum-Alkaline-Double-Batteries/dp/B09R9LMQ8R/ref=zg_bs_g_electronics_d_sccl_91/525-8185996-4578109?psc=1,Electronics-Photo,co.uk,,Electronics
2282,92,"5Plus 10-Pack LR41 AG3 392 192 SR41SW L736 LR736 1.5V Alkaline Button Cell Batteries – Long-Lasting Power for Watches, Calculators, Toys & Small Electronics",3.42,6086.0,4.5,B08ZDHGJMF,https://www.amazon.co.uk/SR41SW-Battery-Batteries-Electronics-Calculators/dp/B08ZDHGJMF/ref=zg_bs_g_electronics_d_sccl_92/525-8185996-4578109?psc=1,Electronics-Photo,co.uk,2000.0,Electronics
2283,93,"Amazon Basics TV Wall Bracket for 26-55 inch(66cm-140cm) TVs, Swivels Tilts TV Wall Mount for Flat & Curved TV, VESA 100x100mm to 400x400mm, holds up to 36kg, Black",22.77,59816.0,4.6,B01KBEOL5E,https://www.amazon.co.uk/Amazon-Basics-Motion-Articulating-Monitor/dp/B01KBEOL5E/ref=zg_bs_g_electronics_d_sccl_93/525-8185996-4578109?psc=1,Electronics-Photo,co.uk,1000.0,Electronics
2284,94,"BT Everyday Cordless Landline House Phone, Home Phone, Basic Call Blocker, Do Not Disturb button, Single Handset Pack",22.84,22260.0,4.1,B0787G6S2T,https://www.amazon.co.uk/BT-Everyday-Cordless-Blocking-Handset-Black/dp/B0787G6S2T/ref=zg_bs_g_electronics_d_sccl_94/525-8185996-4578109?psc=1,Electronics-Photo,co.uk,1000.0,Electronics
2285,95,"CR2032 Batteries 3V Lithium 20 Pack, POWEROWL High Capacity 2032 DL2032 ECR2032 CR 2032 Lithium Button Cell Battery",6.71,14158.0,4.4,B092C4P24Q,https://www.amazon.co.uk/CR2032-Battery-POWEROWL-Capacity-Batteries/dp/B092C4P24Q/ref=zg_bs_g_electronics_d_sccl_95/525-8185996-4578109?psc=1,Electronics-Photo,co.uk,3000.0,Electronics
2286,96,"2 Pack European to UK Plug Adaptor, US to UK Travel Plug Adapter with 13A Fuse for USA, EU, Australia, Thailand, Canada, Japan and More (Type A, B, C, I, E, F, L)",9.13,1814.0,4.6,B0C7L5GY7W,https://www.amazon.co.uk/European-Adaptor-Adapter-Australia-Thailand-White/dp/B0C7L5GY7W/ref=zg_bs_g_electronics_d_sccl_96/525-8185996-4578109?psc=1,Electronics-Photo,co.uk,2000.0,Electronics
2287,1,"Amazon Basics - 36 Pack AAA High Performance Alkaline Batteries, 1.5 Volts, 10 Year Shelf Life",12.07,1722639.0,4.6,B00LH3DMUO,https://www.amazon.es/-/en/Amazon-Basics-Performance-Alkaline-Batteries/dp/B00LH3DMUO/ref=zg_bs_g_electronics_d_sccl_1/524-3281466-4079364?psc=1,electronics,es,3000.0,Electronics
2288,2,"Amazon Fire TV Stick HD, free and live TV, Alexa Voice Remote, smart home controls, HD streaming",44.99,52862.0,4.6,B0CQMWQDH4,https://www.amazon.es/-/en/Amazon-Stick-Remote-controls-streaming/dp/B0CQMWQDH4/ref=zg_bs_g_electronics_d_sccl_2/524-3281466-4079364?psc=1,electronics,es,,Electronics
2289,3,"Duracell CR2032 3V Lithium Coin Cell Batteries (8-Pack) - Up to 70% Extra Life - Baby Secure Technology - For Apple AirTag, Remote Keys, Home, Sports & Medical Devices",11.99,335780.0,4.6,B06VW5BH2K,https://www.amazon.es/-/en/Duracell-CR2032-Lithium-Batteries-8-Pack/dp/B06VW5BH2K/ref=zg_bs_g_electronics_d_sccl_3/524-3281466-4079364?psc=1,electronics,es,2000.0,Electronics
2290,4,Xiaomi Redmi Watch,29.0,18953.0,4.5,B0DFZPR9Z4,https://www.amazon.es/-/en/Llamadas-Bluetooth-frecuencia-Deportivos-autonom%C3%ADa/dp/B0DFZPR9Z4/ref=zg_bs_g_electronics_d_sccl_4/524-3281466-4079364?psc=1,electronics,es,3000.0,Electronics
2291,5,"Amazon Basics - Pack of 40 AA Alkaline Industrial Batteries, 1.5 Volts, 5 Year Shelf Life",10.27,143865.0,4.6,B07MLFBJG3,https://www.amazon.es/-/en/Amazon-Basics-Alkaline-Industrial-Batteries/dp/B07MLFBJG3/ref=zg_bs_g_electronics_d_sccl_5/524-3281466-4079364?psc=1,electronics,es,3000.0,Electronics
2292,6,"Tapo 360° 1080p C200C Indoor WiFi Surveillance Camera, Night Vision, Real-Time Notifications, Person Detection, Motion Tracking, Remote Control, Compatible with Alexa",19.99,150566.0,4.6,B0D9MDV5L5,https://www.amazon.es/-/en/Tapo-C200C-Surveillance-Notifications-Compatible/dp/B0D9MDV5L5/ref=zg_bs_g_electronics_d_sccl_6/524-3281466-4079364?psc=1,electronics,es,2000.0,Electronics
2293,7,no title,139.0,8710.0,4.3,B0F4548TCQ,https://www.amazon.es/-/en/XIAOMI-Smart-Alexa-Control-Virtual/dp/B0F4548TCQ/ref=zg_bs_g_electronics_d_sccl_7/524-3281466-4079364?psc=1,electronics,es,1000.0,Electronics
2294,8,"Amazon Basics - 6 Pack CR2032 Long Life Lithium Battery, 3 Volt, Mercury Free",6.36,55386.0,4.6,B08J4QR18R,https://www.amazon.es/Amazon-Basics-Lithium-Battery-Mercury/dp/B08J4QR18R/ref=zg_bs_g_electronics_d_sccl_8/524-3281466-4079364?psc=1,electronics,es,2000.0,Electronics
2295,9,no title,199.99,556.0,4.4,B0FX9Y2PBR,https://www.amazon.es/-/en/XIAOMI-REDMI-Note-15-Smartphone/dp/B0FX9Y2PBR/ref=zg_bs_g_electronics_d_sccl_9/524-3281466-4079364?psc=1,electronics,es,500.0,Electronics
2296,10,"Echo Dot (5th Gen, 2022 Model) | Smart WiFi and Bluetooth speaker with Alexa - with louder and wider sound | Deep Sea Blue",64.99,180221.0,4.7,B09B8RF4PY,https://www.amazon.es/-/en/Model-Smart-Bluetooth-speaker-Alexa/dp/B09B8RF4PY/ref=zg_bs_g_electronics_d_sccl_10/524-3281466-4079364?psc=1,electronics,es,,Electronics
2297,11,"Energizer Pilas AA, pilas alcalinas de potencia doble A, 24 Unidades (Paquete de 1)",9.48,39384.0,4.7,B07L49RDJH,https://www.amazon.es/-/en/Energizer-alcalinas-potencia-Unidades-Paquete/dp/B07L49RDJH/ref=zg_bs_g_electronics_d_sccl_11/524-3281466-4079364?psc=1,electronics,es,500.0,Electronics
2298,12,Amazon Basics 12 Pack AAA NiMH Rechargeable 800mAh 1.2V Batteries Recharge Up to 1000 Times Pre-Charged,10.87,383215.0,4.5,B007B9NXAC,https://www.amazon.es/-/en/Amazon-Basics-Rechargeable-Batteries-Pre-Charged/dp/B007B9NXAC/ref=zg_bs_g_electronics_d_sccl_12/524-3281466-4079364?psc=1,electronics,es,500.0,Electronics
2299,13,Maxell 19040805 Lithium Button Cell CR-2032 (Blister Pack of 5 Batteries),2.99,3353.0,4.6,B000ZLTYAG,https://www.amazon.es/-/en/Maxell-19040805-Lithium-CR-2032-Batteries/dp/B000ZLTYAG/ref=zg_bs_g_electronics_d_sccl_13/524-3281466-4079364?psc=1,electronics,es,1000.0,Electronics
2300,14,"Tapo C210 – IP Camera WiFi 360° Surveillance Camera 2K (3MP), Night Vision, Supports SD Card up to 512GB, Motion Detection and Tracking, Remote Control, Compatible with Alexa",22.99,41178.0,4.6,B095CLQ1PT,https://www.amazon.es/-/en/Tapo-C210-Surveillance-Detection-Compatible/dp/B095CLQ1PT/ref=zg_bs_g_electronics_d_sccl_14/524-3281466-4079364?psc=1,electronics,es,2000.0,Electronics
2301,15,"Tower Power Strips Sockets, USB Power Strip 8 AC Outlets and 4 USB Multiple Plug, 2500W/10A, Power Strip Sockets Surge Protection, 2M Vertical Strips with Switch for Table, Office, Home, Black",27.99,6318.0,4.7,B0BXWTFNKD,https://www.amazon.es/-/en/Sockets-Outlets-Multiple-Protection-Vertical/dp/B0BXWTFNKD/ref=zg_bs_g_electronics_d_sccl_15/524-3281466-4079364?psc=1,electronics,es,1000.0,Electronics
2302,16,Duracell Alka Plus AAA X12,11.99,110903.0,4.7,B093LT2N4Q,https://www.amazon.es/-/en/Duracell-Alka-Plus-AAA-X12/dp/B093LT2N4Q/ref=zg_bs_g_electronics_d_sccl_16/524-3281466-4079364?psc=1,electronics,es,500.0,Electronics
2303,17,"Tapo C200P2 – WiFi IP Camera 360° FHD 1080p Surveillance Camera, Night Vision, Real-Time Notifications, SD Card Support, Motion Detection, Remote Control, Compatible with Alexa",39.99,6192.0,4.7,B0CDCL38KZ,https://www.amazon.es/-/en/Tapo-C200P2-Surveillance-Notifications-Compatible/dp/B0CDCL38KZ/ref=zg_bs_g_electronics_d_sccl_17/524-3281466-4079364?psc=1,electronics,es,1000.0,Electronics
2304,18,"Imou 2K(3MP) Indoor WiFi IP Camera with Human Detection, 360° Indoor WiFi Surveillance Camera with Siren, Two-Way Audio, Privacy Mode, Compatible with Alexa for Baby/Pets",20.99,48890.0,4.5,B08X6DCJT2,https://www.amazon.es/-/en/Imou-3MP-Detection-Surveillance-Compatible/dp/B08X6DCJT2/ref=zg_bs_g_electronics_d_sccl_18/524-3281466-4079364?psc=1,electronics,es,1000.0,Electronics
2305,19,"Tapo C210(2-Pack) - WiFi IP Camera 360° Surveillance Camera 2K (3MP), Night Vision, Supports SD Card up to 512GB, Motion Detection, Remote Control, Compatible with Alexa",42.49,6670.0,4.6,B0BWCVYFLC,https://www.amazon.es/-/en/Tapo-C210-2-Pack-Surveillance-Compatible/dp/B0BWCVYFLC/ref=zg_bs_g_electronics_d_sccl_19/524-3281466-4079364?psc=1,electronics,es,2000.0,Electronics
2306,20,"2 in 1 Wireless CarPlay Adapter, CarPlay Wired to Wireless Effortlessly, For Cars with CarPlay, For iPhone iOS 10+ & Android Auto, Compact and Stable Bluetooth Car Play Wireless Adapter",23.99,86.0,4.1,B0FMQ1DNBS,https://www.amazon.es/-/en/Wireless-CarPlay-Adapter-Effortlessly-Bluetooth/dp/B0FMQ1DNBS/ref=zg_bs_g_electronics_d_sccl_20/524-3281466-4079364?psc=1,electronics,es,500.0,Electronics
2307,21,no title,129.99,371.0,4.4,B0FH2YVH4W,https://www.amazon.es/-/en/XIAOMI-REDMI-Smartphone-Immersive-Snapdragon/dp/B0FH2YVH4W/ref=zg_bs_g_electronics_d_sccl_21/524-3281466-4079364?psc=1,electronics,es,300.0,Electronics
2308,22,no title,94.45,714.0,4.2,B0FHQFFDJ6,https://www.amazon.es/-/en/XIAOMI-POCO-C85-Smartphone-Immersive/dp/B0FHQFFDJ6/ref=zg_bs_g_electronics_d_sccl_22/524-3281466-4079364?psc=1,electronics,es,,Electronics
2309,23,2 Pieces UK Plug to Spanish Type G Adapter Travel Adapter 2-Pin Europe to 3-Pin UK with Child Safety for Scotland Ireland Maldives Dubai Great Britain Singapore Hong Kong,9.79,3925.0,4.6,B0BZKCNF36,https://www.amazon.es/-/en/Spanish-Adapter-Scotland-Maldives-Singapore/dp/B0BZKCNF36/ref=zg_bs_g_electronics_d_sccl_23/524-3281466-4079364?psc=1,electronics,es,1000.0,Electronics
2310,24,"Xiaomi Redmi Watch 5 Lite, Llamadas Bluetooth, Pantalla AMOLED de 1.96 pulgadas, Monitor de frecuencia cardíaca, 150 Modos Deportivos, Hasta 18 días de autonomía, Dorado",44.99,6615.0,4.4,B0DFHG6YZ7,https://www.amazon.es/-/en/Llamadas-Bluetooth-frecuencia-Deportivos-autonom%C3%ADa/dp/B0DFHG6YZ7/ref=zg_bs_g_electronics_d_sccl_24/524-3281466-4079364?psc=1,electronics,es,800.0,Electronics
2311,25,no title,155.0,2956.0,4.5,B0DRCX34LQ,https://www.amazon.es/-/en/XIAOMI-Redmi-Note-14-TurboCharge/dp/B0DRCX34LQ/ref=zg_bs_g_electronics_d_sccl_25/524-3281466-4079364?psc=1,electronics,es,1000.0,Electronics
2312,26,"Gigaset A170 - Cordless DECT Telephone - Illuminated Graphic Display - Easy to Use - Simple Installation, Black [Spanish Version]",16.99,5596.0,4.1,B077JYPBWT,https://www.amazon.es/-/en/Gigaset-A170-Telephone-Illuminated-Installation/dp/B077JYPBWT/ref=zg_bs_g_electronics_d_sccl_26/524-3281466-4079364?psc=1,electronics,es,500.0,Electronics
2313,27,"Duracell Plus 9V Alkaline Batteries (Pack of 4), 6LR61 MN1604",15.99,74065.0,4.7,B093CBYWSL,https://www.amazon.es/-/en/Duracell-Alkaline-Batteries-6LR61-MN1604/dp/B093CBYWSL/ref=zg_bs_g_electronics_d_sccl_27/524-3281466-4079364?psc=1,electronics,es,300.0,Electronics
2314,28,"JSVER Power Strip USB Sockets, Surge Protection with 8 Power Outlets and 4 Ports (5V3.4A) Smart Charging Station Extension Sockets with Cable 1.8 m - Black",21.99,9220.0,4.7,B096FJ6Z1Q,https://www.amazon.es/-/en/JSVER-Sockets-Protection-Charging-Extension/dp/B096FJ6Z1Q/ref=zg_bs_g_electronics_d_sccl_28/524-3281466-4079364?psc=1,electronics,es,500.0,Electronics
2315,29,"TESSAN Thief Flat Sockets with USB C, 6 in 1 Thief Multiple USB Sockets, Triple Multiple Charger 3600W, Wall Strip for Office, Kitchen, Compatible with Mobiles, White and Grey",20.39,4009.0,4.6,B0BJCVBFVB,https://www.amazon.es/-/en/TESSAN-Sockets-Multiple-Charger-Compatible/dp/B0BJCVBFVB/ref=zg_bs_g_electronics_d_sccl_29/524-3281466-4079364?psc=1,electronics,es,500.0,Electronics
2316,30,"Amazfit Bip 6 Smartwatch 46 mm, 14 Day Battery, AMOLED 1.97"", GPS with Maps, AI, Bluetooth Calls, Health and Sleep Tracking, 140+ Sports Modes, 5ATM Water Resistance, Black",67.0,3916.0,4.0,B0DYP9R6YT,https://www.amazon.es/-/en/Amazfit-Smartwatch-Bluetooth-Tracking-Resistance/dp/B0DYP9R6YT/ref=zg_bs_g_electronics_d_sccl_30/524-3281466-4079364?psc=1,electronics,es,900.0,Electronics
2317,31,CEGASA CR2032 Pack of 2 Lithium Button Batteries,3.5,2508.0,4.6,B0748PZPRK,https://www.amazon.es/-/en/CEGASA-CR2032-Lithium-Button-Batteries/dp/B0748PZPRK/ref=zg_bs_g_electronics_d_sccl_31/524-3281466-4079364?psc=1,electronics,es,2000.0,Electronics
2318,32,"Kodak FunSaver 8617763 Single Use Camera, 27 Photos",18.56,5304.0,4.6,B00083CZCK,https://www.amazon.es/-/en/FunSaver-8617763-Single-Camera-Photos/dp/B00083CZCK/ref=zg_bs_g_electronics_d_sccl_32/524-3281466-4079364?psc=1,electronics,es,1000.0,Electronics
2319,33,"Duracell AA Rechargeable Batteries (4 Pack), 2500mAh NiMH, Pre-Charged, Our No.1 Rechargeable Batteries in Duration, with 0% Plastic 100% Recyclable Packaging",14.34,103629.0,4.6,B00E3DVQFS,https://www.amazon.es/-/en/Duracell-Rechargeable-Batteries-Pre-Charged-Recyclable/dp/B00E3DVQFS/ref=zg_bs_g_electronics_d_sccl_33/524-3281466-4079364?psc=1,electronics,es,500.0,Electronics
2320,34,no title,269.99,2900.0,4.6,B0DKP82BR1,https://www.amazon.es/-/en/XIAOMI-Smartphone-CrystalRes-8400-Ultra-HyperCharge/dp/B0DKP82BR1/ref=zg_bs_g_electronics_d_sccl_34/524-3281466-4079364?psc=1,electronics,es,500.0,Electronics
2321,35,"VARTA AA Batteries, Pack of 40, Industrial Pro, Alkaline Batteries, 1.5V, Eco-Friendly Packaging Storage Pack, Made in Germany [Amazon Exclusive]",11.51,86977.0,4.6,B00LN803LE,https://www.amazon.es/-/en/VARTA-Batteries-Industrial-Eco-Friendly-Packaging/dp/B00LN803LE/ref=zg_bs_g_electronics_d_sccl_35/524-3281466-4079364?psc=1,electronics,es,400.0,Electronics
2322,36,"XIAOMI Redmi Watch 5, Smart Watch, AMOLED 53mm, 24 Days Battery, Bluetooth Calls, 150+ Sports Modes, Heart Monitor, Sleep, 5ATM, GPS, Android/iOS, Black",69.9,3384.0,4.6,B0DPX91VHZ,https://www.amazon.es/-/en/XIAOMI-Battery-Bluetooth-Monitor-Android/dp/B0DPX91VHZ/ref=zg_bs_g_electronics_d_sccl_36/524-3281466-4079364?psc=1,electronics,es,1000.0,Electronics
2323,37,"OUKITEL Men's Military Smartwatch with Bluetooth Calls, GPS Smart Watch Man Waterproof 5ATM with 120+ Sports, Watches with Message Notifications/Oximeter/Heart Rate Monitor for Android/iOS",35.99,202.0,4.8,B0GHP2TTG5,https://www.amazon.es/-/en/OUKITEL-Smartwatch-Bluetooth-Waterproof-Notifications/dp/B0GHP2TTG5/ref=zg_bs_g_electronics_d_sccl_37/524-3281466-4079364?psc=1,electronics,es,,Electronics
2324,38,"Amazon Basics - 4 Pack of 23A Long Life Alkaline Batteries, 12 Volt",4.84,36992.0,4.6,B07GNMFLKH,https://www.amazon.es/-/en/Amazon-Basics-Pack-Alkaline-Batteries/dp/B07GNMFLKH/ref=zg_bs_g_electronics_d_sccl_38/524-3281466-4079364?psc=1,electronics,es,500.0,Electronics
2325,39,"Portable Emergency Radio, FM/Am Emergency Radio with Solar Rechargeable Dynamo Radios with Crank with LED Flashlight and Reading Light 2000mAh Powerbank SOS Alarm USB Outdoor Camping",27.07,679.0,4.5,B0DFLHLMH3,https://www.amazon.es/-/en/Portable-Emergency-Rechargeable-Flashlight-Powerbank/dp/B0DFLHLMH3/ref=zg_bs_g_electronics_d_sccl_39/524-3281466-4079364?psc=1,electronics,es,1000.0,Electronics
